complex_id,source,rna_hash,length_nt
PAIR:db98bd25463e466454e72b0fb9bf0780efa4030cea6c2759a084fc947a20b677,NPInter binding-site,c1f159e693e598daa2cd3a38de2b47c2241a8465cac55dd3f939fa141650674e,26
PAIR:503b08c47ff49f3dda4a2009c86f90508785498097d5dfa3e49064c5a0c1c115,NPInter binding-site,62685aed3b04ceb27fbf809417b6a0c4c35ed2f92441051b671ef043759059da,41
PAIR:06f141a5f9c71f6f9aad39e276236419cff2571a975ad0ed48fb386b2e4cd225,NPInter binding-site,65c72379dac198a5561835bc8c6badac424662ae1b74f70cf400b9fd89e19373,36
PAIR:7fa2135a085242d51cb9b72d42cdd7078d8fef991a6afbc7d7d8c98173ef523a,NPInter binding-site,aecae58e8067cec06def2714f043b9aaa37a4e128e122a3860e305ee4947846c,22
PDB:8R60,RCSB PDB,f518f1d3e236855296ad78792db9fc9801229f0826370b214ea23fb227469a62,17
PDB:8R60,RCSB PDB,4b0bda7b6f18b0fceefcbb67c25c548de5f7e4f9d12c696b6a602babc2fa5589,15
PAIR:e260eef46de26b52eb34c6fbf7279c11a059dadbb56a37754736f7e125083e59,NPInter binding-site,e258de66884f80e0c7c2d127358e2f0853cdba5be02f878c694770464ef1e79a,51
PAIR:29974366ef2b6608674324f99d13f9539fd1adf4f79bffe0f500d70774ccf935,NPInter 主表,811a25948be15f0a226a81020695ee894a45e153e9f7f232f4bdab826dda194b,473
PAIR:d0637640d9d91dbd9e408bf00c68aa9822d781eff4b0a44589f5ebe567dc845b,NPInter 主表,b2365e3690219da0752df6ae0077fd7091416a61f3faca5d236f15cc6c6a4c18,398
PAIR:1e057a93d78f7fc48a62450a9875394ed5e84d54ab30fa5758f30a1cf1b14201,NPInter binding-site,5c85c33fb708f20ca20871aafff428eea932b310f55605c818becf09c4d023a5,52
PAIR:f745747d7e84ab2a4a8238892e007a7aee6d7469e3de7f517fc392ecd715aa12,NPInter binding-site,2f3f01a9e4b53107f8df51e0b3225224c500773bc2da076ba186172c2b5721d6,28
PAIR:f73eaecbc9e880e016eab5630d3b582ca57c6336a1fec1cf728b3434093d40e0,NPInter binding-site,4e5a515cea30e73ce483655f72cc7eb665885334690e236dfb500477862ae2ac,22
PAIR:c26b8c61084644fa65eaf9e760beddcfc22bd20ea2e6bf287245a13836594c25,NPInter binding-site,99f3cc1d2c1b8b6f6967c8038214e11ab8d33760e5a0a08c52a37f39aadd3c1a,24
PAIR:a336ef0294201289412faed3abfcea9c387385f519bdda68f3ca8a514ddc020a,NPInter binding-site,35868a17554d4103a2c4fa717f009a290e57596fd98487a7ada75cda5df73aba,66
PAIR:d1cc2f9364fcf3128043c4eb66ac8ce6e69130441b853c3a54a1d150e3d2a7de,NPInter 主表,4c656e9192a5012bef3241dfa6f23cd2d8d4743fe3c52579bcad49ed04ffd9c7,316
PAIR:3bca025601dfa9a666c2a8549c9df1f98c38e30d61ae2d869f2651b92ee9ec30,NPInter binding-site,009a5f8953077b54d09b2e587e72f55dd9cc41c11cbc48de3890875fc6694753,71
PAIR:71edbcaa91dbd55f288ec8f2e23cda3e54d65062a44b3251138b70d325de8478,NPInter binding-site,a109413c53e746e00cb796a74374ad3c586257e631a60d4f10ec97537ca1325f,35
PAIR:4d6d83a4f0e5f7505ca28129ad57d64f197245a7af34d737b998329b276713ba,NPInter binding-site,5b52b54ae062d39da143ace7b910bc7934349820593f959e4225390c1abc8166,52
PAIR:6a264168f2e5646902f02168055109c71a7a8d67973883ca59e50e65ddb5d9e6,NPInter binding-site,a554a855a7178aecbd46fbbcff2d99930ee4622eadf0dc11dfd23616950b0185,38
PAIR:254ce3f23a4fe83432820242888bbc07fca4c2c158de81c1d3f09b7cb4e791e3,NPInter binding-site,6ab80afd2cb9d927817d0b1ae037bdea8005547a0ad8e787d6dc4871b047b087,61
PAIR:ef8877084d7602ff8e6fbd03df7b3035c2ccce70666ece1ce359d5d7f4fb54a2,NPInter 主表,b9f2988997f104c51262b7de71b19facb6731aee3cbdb9488a9ee1e4e0eac9b5,471
PAIR:d48c6fdee1a2816c33c8c9e5db47a9d1edc39e739aaa6384706e98d50194b6da,NPInter binding-site,da6754670da1de4a79bbbf00f2bdc557ab6b95dcbdd79c7cbbe93efe92ff2244,25
PAIR:95792326f2d16d5eddb5864c3c5132f0d87e5ba857ad30dd4b4ed24e8612881e,NPInter 主表,67f9e596ec1353b07810ed1cac61652f1184cb7b8e55f17f0fbf08a0bab7b5f8,420
PAIR:4fbb8ee167b26abc08899d597769929ef270142999ef0728550195f80c62d26b,NPInter 主表,7477b3cee2b6731a0cbdf5059e3545944c7dc4f3d01b5a8e6b026a67c22cf0f9,441
PAIR:ff6f2bf44984df747d1cce9814dc29e50c5ee6273cff6a791ae443177665468d,NPInter binding-site,33546fb328e3e6b43a65b75c68f80cf6b203fc503bd278b9c39fb0ca4991b8de,37
PAIR:03499ecd456ab8a1241a11c3d08dd5c3cfb66ea99150aa76a58cf027ce0f48c9,NPInter binding-site,14c5e6e37f314e0d34ec5dffd4a93a4685afa88688edb7f7e0efda62ad615905,36
PAIR:67e982216430f89a8004006a7717a818c39459d2bb2d5e73ab1cbaa724665c3f,NPInter binding-site,66d482c7d59738f499764071c2785dca01b4a5d7a617f5799251d355d3373ff6,102
PAIR:21b6af7a2038299e9b6f7dd26eac33b37bc07b13c44d734ef0129a6d8275276b,NPInter 主表,21c8d4f44eaff461457f192628fd10949622cdfc164019cade923d1d19368aeb,497
PAIR:8cc357e9701d26e9d8c8ee174022d42fc8f1b713dd36f51611f85e1a94a108b1,NPInter binding-site,5656496644b2739f4d0f417e74772babf1894aab435298ba4cfa03aad8bfcff1,72
PAIR:55bd457f83dad942a31203e1a5e83591dda95483c666472bfcd4205c9809d7f0,NPInter binding-site,9ebd5774ea0d09288a1ac77b14a8e1f746882d73ac21485f066d293962a92156,22
PAIR:56b40cd507111c60962aa5fd48542562b1d3d8de935a4f5f9a40bd943a7551b4,NPInter binding-site,ce6987816cedb3309b88fd5d51bcf3c20e04f3923482baef812c675ef6b7f943,58
PAIR:4c7383e4ac6133dc5b6e08bbf847ac0a7dbabd977bf14b65cf682e8fa39ee786,NPInter 主表,57443f447b4bd8bde471175e47537e40485b92e329a29e1f0fc0c079fcfd740f,452
PAIR:81d91d1d9167f47c9194974712e237040ef276390beea40f32b3aba0c4b90028,NPInter 主表,3dc16da23148aadf771b3cdd120283cc8651a3837df5b99c29349be8115da15c,421
PAIR:fa88f64642c7a4696a6be179c1d068ab4db8b4f2052c30bfe49a785e47889cb8,NPInter 主表,ffc11d990c7c6ecaafd1db11108a7911f636a181af736d1a53f334c6ab2ca9e5,248
PAIR:3cfb7732bae67f0282fc8706ac9d3d293d19567b6c796992c9ba785ba3abd057,NPInter binding-site,9858947398ff19eefb6bc009bdb16a9174a7b40731327776dfe216bdbe9057b2,41
PAIR:18ef54a067263c0fc28fa8c47ecf8eb564657dedc6f42f4aae2167010dbafda4,NPInter binding-site,942721141770d880085a6d6bffd57115ba6854c45ddb5790d1db093aff43e60d,46
PAIR:57a29a1f88e5e69e6bc1fb30571069c11e5d016fdcb212ede2bad50dcf21f5b9,NPInter binding-site,f43758e2256c4c43b522ccd19d616138923b428fd63047512e7b1c34c59633cc,43
PAIR:6bacd63b458f9984474a2a52a7c6a3a33099b709d5c79df2f4a13d94b2badfc4,NPInter 主表,3ddef54ce95ff6b4b1db49f483b3d749db05503427d03aac65fe3072d1ad4546,372
PAIR:1977f578bfe670ea1be00bdef903c19b078f3d30f1c0ccff4a454cf7a00207e4,NPInter binding-site,159bf4843abf3feab026f74b537e7347764cb9fd9770382bb7108406d11acee3,40
PAIR:9d1ce6de2f109e7225f74be9a8b0821ecb07ccfcb7ff7dad6261df889dba398c,NPInter binding-site,5136b03fa1b583b77e1ed81a46110b2d8054cb0ce50a5bf43314138de3f45bad,160
PAIR:d9b331b2f76b866eee867a18f7c2508e2cc3d3a10db0cc20f9acf681f6d519d2,NPInter 主表,9d0d1bbff1bbf1025a953cb4c531d36d354a1b8f37c66ba192c60ad6ec710936,475
PAIR:119a7ffffd420c68e05a14d6bcf431a85ce89e5aab7fbec768a103a461b68dfa,NPInter binding-site,b233b1381fa6a2614c1c877f66e807375afd6a03dd06add61111784687b52eb7,20
PAIR:9b266d9598d0586256a5ef600c604a5b8e9503e879cb1721965e58142d3289da,NPInter binding-site,3037b2b33f3219f9e03a77e532766cf80d7fdfac6902fbe7341f80f08e3808b8,26
PAIR:b2a5c29e8b56098a6caf9ef71e24f7eca72176b7d644123f537710ddb9eb640f,NPInter binding-site,80ef946f58f49681ab68321f9a9c238d30bf5d731903ee112ef48b833794021c,54
PAIR:43cae0d22c348f9a0bc517278e5f4157bed8e2da522cdd7e4a94adeaedcec001,NPInter binding-site,c1d5c06797d64e7354f0bc460321644c67758e702d21da0b533590112c5d4002,128
PAIR:d5d6d7bc3ab530629d3b89f954ce258db857dab3f16c6316909f91353145532c,NPInter binding-site,e2a04e801d2b5ee58092e21ba72e6b4a4b32ee84259e226ce43053656f085488,22
PAIR:052d1d2c185293d4302b1466b13c5a90f1d49c1f59c6724ae09e2ae4c5f43249,NPInter 主表,5c3110867af9182a543d8bef43dfd306763484c7f34ffcca0e96d1af2ee75e3b,482
PAIR:66642ed4408fc3933eeb46dc80f645cd96ad1c42f04c5dd0dacb257a3eeb80d7,NPInter binding-site,ea2e9dd7a517cf51166a80ae3d1dd58dc52f87dbb81782f7c3a5655b5c505486,25
PAIR:f3e1521a1eda81c88139fec81ad0210bdca8edc2a865136c543d702dfcbd20ca,NPInter binding-site,1f8bdca2617ada2f584b2e60d3770a7be0a8d53f0d11f7a9cbeadfb51c78f213,28
PAIR:17210c331cf7707898b7f458027f13007fc52e37649bc873f8c4b2c2f26ae958,NPInter 主表,e4c4a542c8c9c48ca45eae26aa510647315ae9f863e2e6c502b3d8aa239b249e,462
PAIR:dc0589144ff197496424401934014dc2edb65d83da97589a63bb5594215d7476,NPInter binding-site,b75c4cdc7c0b9155997584baffd324d42b2f899a30bbc0ac67300fa6b76a0903,22
PAIR:8f334a4f07dee77ec274e577e03a7ab3559f4c8a2d30de01ffa5679fbfcf7828,NPInter binding-site,1739dea9b20531f42d3598a0aa69d0bb386f5a0b96163f47c8ac6b4dca9a8ef6,23
PAIR:c347bc7543033fa84f5af25beff4eb9e7d51a35590edcd012c10fca6e538f533,NPInter 主表,4a0b3a8b1c86a0431cfcadd87bcadf3048fc3cab45267624615febc357586986,396
PAIR:e506dff3d1c5baccc4edfc05fb81398705a0001e8910563b15a08de2ba62fdee,NPInter binding-site,cb50f022b22b286a2198d6e79af2028316db0a9511faed585028d7e25a7671cb,30
PAIR:713a8317cc453d4e92088709ba717324d906eea302b6ad78cb7039573ab257c7,NPInter binding-site,ca23abc8a18db8a8f992a1a1768c1784f0882a52db1dda87584302d5ef5b2a32,24
PAIR:0274ffd46d12a6c7aedcf4661440f83ace4e09c017fb1e8412c441598b66dcc5,NPInter binding-site,ad98b9982e840f3f25543086ddb0c36322e2e83e500800bf39409fad61610d9d,62
PAIR:687137acec996359045832e05b364e91cfc30768fab3a270d19c9a41af9662d2,NPInter binding-site,73d2b55735037bd9869c929c927a71365bb49ef554ffdccc1d83b4826b5a684b,22
PAIR:866a261e13d617d4ee1a8e15765a6ff68f6320e45e12c6bb73fbc8a5663c8863,NPInter 主表,bf71a886bb27586674b65d720948aa4739b785edf593ae21b25bfd02ea2ff46c,307
PAIR:7c7d37971abd39b24850d87324d77169265e19a7e051d88c010b9a3625a681fd,NPInter 主表,eae94de74c0573c27f703fdbf57c383b6d263a8c35817f5583f8ab21ddec4729,403
PAIR:8f45e5de6e3e880d6a20f80896bcd65075c90c62f44eaded9a175fe31391185a,NPInter 主表,281d3ef3b140e115897ba95bb1e9123eee323da6286e2d3d6337b0947068ae1d,391
PAIR:8c5c46ccb915ffad10b3d28ca3eda917f34d1298e417e2e4b66988b8a75b33bd,NPInter binding-site,612f7673f2e7c26b8daeab1a06b43751700a094f7db1d8baf88398833f2a8e05,21
PAIR:da62ac682a03ab268f8914b15caeaf4196eeb13fceead12daf1811d4361cfc7a,NPInter binding-site,7b5fb375f592d6f3441f55d62aca55fc3807c5a78a5191034f3566221eaa275d,50
PAIR:cf52207849177b1e280d560fd6e14428d95cc63b4c9cbe7ec5754bc8961bfce1,NPInter 主表,fb47ae88e520e4661323759d2128af4a79ef4c4fff57e972577db2c546cb6e94,479
PAIR:eecfd96121835e5d6452c07ceebdefdeba7903536bba1df27252bb3b9be298c1,NPInter binding-site,bece5dcff1df516021548fd69917b2585d746b97d66966c40c61ada39fb5b0bf,42
PAIR:4b4d9277b55b9fedd37aca867da608e31afdd4958e08178aafc5a78e09a5bfe9,NPInter binding-site,a31edebea6029a176ee24c7214f3ad43fd887f0a6ce547c88e35bdb1f516d28f,30
PAIR:af94e101ac2288ea56fea9e65c7f6dd476dc7395b46dd4fb6c276138b96f8f42,NPInter 主表,904c089ed7e3bde62904f907a67e855b717ef836a92ad7c8f46d4014d1619de0,404
PAIR:840752b640f11b2e280065659f11a8fcf9a0eaaa778e34dfa4a0c9888d74aebe,NPInter binding-site,162d9468cf19bc8e84d9b3ead1605207ca4887db071fd9b9a64a8501caa36338,35
PAIR:d7c409a15e262338954760e0edca7177674c679d9c23682f8e02f6601de96d2a,NPInter 主表,e5348e7d4ca03a82ba5aed23f8d3cab8fc676a48908c96775002c8a1e96cb25d,252
PAIR:2633283f7bd8d07a1bbccc2c5bc4b78232e62b588ef0daf7b81f7df30502455d,NPInter binding-site,15dcebdfe4643c51210126c1b60091c4a4bc065a9bd29a74cad25b6f0766dabc,37
PAIR:5f8b6692fcca72654d2050986f467ab38909b6e96b6dc6f1448805c85129e57f,NPInter binding-site,96b51c7a602c2cfd10fdaa4c6c220a24a8315daa81b289b87a4ea2bedf20c079,42
PAIR:f720ec2d988d6a44d16ad160713afaa742b167bf2528d85f4eae37c760bb9353,NPInter binding-site,53fade8cbe60ac5b94d6a3e6a884b625ac950789b467a9c16a82fad237c8b59e,29
PAIR:140ebac9f9ab25f8d90178263b0c81fe1673d3241f0edeb6cd2b293e16ba9d53,NPInter binding-site,b590ca2979973093c7a36e5df138ef4ad9972a090d80ff0904d44287b207686c,21
PAIR:e1f87d796f3b5378a69e337d0acd9a294b9449955471f7399e4694a1f693cbc7,NPInter binding-site,a682d670a8c0924edbb2ff7c61e74c9d1ee383c6f76ecd5d2615977e0b3b6566,20
PAIR:a76a8c16afdf47f35770a552a7b0c8d27ea065bfbe14287315804752dd8d163f,NPInter binding-site,0990fbe2e59a52d05cd3e4050e6a4d58bb43983879d5219aaf9b30c2ce09e2eb,61
PAIR:dccc527c9517de7fe8c14a70d59a2c033c343ce58b6066afca4fbf1acd6dd5f3,NPInter binding-site,724c5d799aa1d85940b84ec3b1c5c62e5ef5afa2c1c1c6c16c342c045a09ae38,70
PAIR:81611758867db8f33d62bdcd34b9994ef3eb8f42b79b596e215dbabb2b255598,NPInter 主表,f53944298c2e71d798e8956409f56db0aa2b604794cf9c2b12182f1f3df441c6,316
PAIR:43c0d6697185c46bb23686366506004d5cd18d2a67ef5938da7eaebe199df4c0,NPInter binding-site,7f12bee13641f4975322051d348fbeb26c21c8ce66668794172c3404bdb7bc52,30
PAIR:8a45b2bb6d3bddb2fae51b822babf480c6c27a436bb4fcd2696014233fe4c84a,NPInter binding-site,8bd8df4f5e2556acdeccfa321cf6c0d29d195392cf5a54b2144533584cfd7339,28
PAIR:252247f3de1ec6aa1dfdbba5bfa90ef9b1831c6a7c94637d5b09972b969810b0,NPInter 主表,bccaf5792cce0c791aaa4796dbfadd2cd8b0ddab910725e88d2497a4ab5c0d97,390
PAIR:5fab873aaa30943fe4cd3b1205759b15d51bf68e6a56d44449ef7d4b2aebb9e4,NPInter binding-site,c180a1f3a219a708f1b9b1ecbc9dc2380035de1e98c6d38cac0d71f97f1b579d,55
PAIR:6d3d91fba46403d9876f50648444ce7c36d772bf131fc732c597559a44826524,NPInter 主表,489dd21712d14c4839279fd13d930966d5fb5a4b0644ee49ca944cb0b48bfd36,317
PAIR:d92f35a0b414ee673cab475522b9ba0bbb7361d047c48aea93fd3807c4f7d68f,NPInter binding-site,1ac3754e73972146460dbb6b5c1f5ac0443be40149cd65084e5253f5f305b8fe,121
PAIR:d7f756f071d8b6c3aa360418f40ebc2ad7dd04cff20b89ade8ec674845b8dbaf,NPInter binding-site,3c80ab99a3c6f959b4400b3a4035441a240c320591ada3f6848b45976bf3f37d,39
PAIR:c7786384358b56e2dadf7ab8925562c410b9d646086fdf7b2ac4d8e19e936a3f,NPInter 主表,d3edda33cbf21b47a012da743a6839db6f41b6c1d165dfe1e29d19ea51342f92,493
PAIR:7ba43e82caf37f528a9d348e74cab7d1e7737bff8717dcaa22984770b71179be,NPInter 主表,9f18a4220981ea87e898d1107b6c2e747f1925619d46a76813e4f0bb50ea7389,434
PAIR:c252a10eb1a5e7fb9eea9927615a3d9985e16702087544326e34f2834cae5bc8,NPInter 主表,cb831029b52ed58e93046ecb7178dad7b69ad6778ea7c8d796da92da67ae5bc4,340
PAIR:48b97253d56eaba0c9cb10bc15987d28e413fe89a0a887e2851712fae392640f,NPInter binding-site,543be3f5d3a1016ab09f101ae0ab4c1ce2a85b755f2d8206c71a067c545f2f25,46
PAIR:d8c766a76b0e9bf70b87b175e8cad9cccd819519f3cf5477ccbc2f0a8860b260,NPInter binding-site,3af05b919b7fee3c07403704246aea0779d979ef3ee30112568c8b34288d5b69,48
PAIR:c781977668c3bee3dccf6dd19ce00073f15c7b02aa23d768cfd8a75a1a81d0b8,NPInter binding-site,5f1915f34cc76b44abe465bf929a637c4705b5f9eca8a70d07f52e46d08c5651,44
PAIR:5cb1cb620c2069fee2430d0af77f7efc6741132946405ccae142d35de101d6d6,NPInter binding-site,e0a29464f9a00900eb6b1365ee16cde01068775fcfcad1287c29d09742452782,39
PAIR:15bda4f0117eca5cd18fbd92446e2bfe50d7e82addd30417f73b864e9508739c,NPInter binding-site,3f7502c2b3662c64b8cebc295dd75b1ec32d4c8f39b1743f1cfa95e3ebc0372a,29
PAIR:be5cbbfd9bc83bb3933c45f55ee24f3d87711cd1c89282bfbb996a642e989cf9,NPInter binding-site,beb55b2a6eab371e3e3c31a0d42be38bc056cb916b21b7b9967b9925604907e4,22
PAIR:ba4f19aadd47897ba736258c89bd2e85410dced700bbab4d147813b5874d7273,NPInter binding-site,5bc2a28f644a2741e284f011a36909eadedfe3ddcc6efa594581dfc4d0496853,78
PAIR:61c95cf13966343b109d00e8fb587b8265a53aa406ccb39d406b34062b495fd8,NPInter binding-site,1eff879c154a9b2e0dc1b57e7191152a84ffb0a94bc35ea4deb5796903a19835,55
PAIR:858abd506721fa38b9f8c5e118f8023e783815b9981cb70214ed20bab8aa1028,NPInter binding-site,c3cf393e87c9b2fd842fc73f3fa44f80b52746fdc04991f37d2c7e45c4a7fb9e,21
PAIR:7f3eb6c358a01c42c90b5dcd60f2aec09972d82f5561c30a3cc17fe6c14927d3,NPInter binding-site,658a1575a9cdcf65903b54359b172f05c165006340062bf725c1a80b956c6602,23
PAIR:2353dc3b7ed465bfafd305c412899f7c83e491c2ebddd16d7f5cffef1e691d93,NPInter binding-site,a0f41063216292d31b0bf0758ad4717f577288f612f740ab1c66b3a4925924c5,128
PAIR:686098e2133b99e7f1e4ebab94cd9f3ccddf2d6b4d0662317f1a272d91eed0de,NPInter 主表,6dd473e04bd6d089a62a6a6e59dd44701372f5500be4f27716150b779c6778b3,323
PAIR:293ceb9a9e8dfa6b2b87c89f6983a578c3a546144752eadbdb9fece9a7243b9e,NPInter binding-site,8a03c186baf2b3ab2da0aafecd72407240dc521b393f506cfea06fd7c3c57505,102
PAIR:ea65b5d759caa4983f70c0f2fe172b2092a078c02cdc7d1ed92078e99a31a9c1,NPInter 主表,f132dce7d3215d78f929796303ff15ef16d3403eed6772d9dc58b00b33c9e8c2,407
PAIR:95a117b153aab6fc2088fa066181ee577de80929d707246b08db00131103e6bb,NPInter 主表,f1d96ac10cf2be275d47815b8ebd9c8029a3c855256a54d34938d1c181c04700,308
PAIR:ed16967c376dc4ca33a712a04ac40a8c25c30831ae4c078ec59b3344d296d0ad,NPInter binding-site,d28f92b1ed9e7606ee83c3530e89ba98776b1c7c7ec306d767f39c8f7f098865,20
PAIR:5c8d73ebb2673302ea8f29295df7a8934a2730df28f29f453545768716ba9d69,NPInter binding-site,28b61335ded48b3dc93f56d1367e3086b81d2e16f301c6933497182f8d1a22c2,23
PAIR:944ec137d23cc710031ecdf6bfebcef35f9f1bbc5df6f33e4c87219096277563,NPInter binding-site,7b07cf12ebfbbe3b70782981002c371e525a9e7c6c0d91002e0554bec3f72624,19
PAIR:81e471aaff5d75ac7c7e75f79593caa91844ffec2875f6054e9dce47f832420c,NPInter binding-site,872f4e009bb892588b5815e735b77b2715c505aef0dd6643c79d62911a92ea34,113
PAIR:76767c86de4684a822e7b7ce7b525b9c4997be1f51ba75402aa3d88bb055556f,NPInter binding-site,e9882bcc472db3c7232f5368fb6b50373f602fae7b5adc6ca751763ef5de0bc5,29
PAIR:d2a22337dfbec2b31f38ff1bf416cbdcb2fdbeb5aeb6e67ebe7b4180c9c820ef,NPInter binding-site,bed413ca13acc77c62d7c23b1484177b4d314b7eb6b430ea58c656b6d90ae3ef,51
PAIR:2c51c81caa19a91e42f9bfdc588679d54cd0b1fc217fa7bbbea44768d5ce8182,NPInter binding-site,f4248a3bab149e71236364b9854b94bf571aa926b4ae854002690f38698e7422,46
PAIR:c0e83aef9cfb9890c47d0fb371581588c9bd51fa807b0e6bb564b46a34537914,NPInter binding-site,c5fca4faa6b208e1876783540f8dfb396b556f334505f4082a5e01ab14230038,19
PAIR:eb813293c7d67edcdfe1f79defa2b39e5cba52a2b02bdfef497dd0f5a201a4b1,NPInter binding-site,35b65bee7eb815b5f5b9e25b6666534cc6d781f9496f5f53ce045b6b8e5e3dcf,16
PAIR:a26cde1a3c096b3961070e32afb38152f5d061f573764896f2607ac1ea11c284,NPInter binding-site,daa57bffb4027db2509cc693c3b75da541aebd01b46923414ef42e273c6fea96,51
PAIR:7a10f16b232202f4a31b0cb541b5e6cf1cfe2918147af59d49e20a17a361f042,NPInter binding-site,8d1ab1b2610df95392b51cf380f0ebe09ae2007181894fddd6ac6236640b47ea,36
PAIR:aa11a98b3f2109fa3d84dec2f05590b53eb657f7dec923f7d2572b3917518a47,NPInter binding-site,fde1116034d713ce0a8fb82358ebbf5073e5874628d833510db25b7780170a17,33
PAIR:986c46a98364c38f1227b0828fdaa096e98562aea6fd4341fd5761409a5201d6,NPInter binding-site,de2cd7dd000ce002338c7e5117e967beed95ab3aaace013d2840a431d2d2ca61,112
PAIR:994093b24289b6fb68bd8fc094025a7a61f474859f0d94fd0477cda2c0b7d4e3,NPInter 主表,071f0fc23a98c8cd4f7a3d06eaa08ef3656becf8ac9df4598801910fbb1c1217,424
PAIR:45a11d8449b3c840731499e09bcb9e5d577f6abb51ae5acb30043de9b0a023eb,NPInter binding-site,3b5aba05312956addaadd809b864f771d79a4801705007d18c5b747358c6c6c0,36
PAIR:28e8fea8cd2e77beeb708873da62e80e7da11f677b18fb2869cca2f002cde025,NPInter binding-site,9ecb155866366e068b95de5cafae653dfd984066a6d8bd1f0688e2d37fbc847c,36
PAIR:7a01c47d80bad99878b105a522b3025b4030fa562bc6ca076744b23970843ae5,NPInter binding-site,45cac907896aed24d2745d7df1d039b929dfa748311c9d416d90d612bfe71866,54
PAIR:4a984d0a8dc05bd5510bc8695282a8d6c97dd1e2e0d002e4c13fe00c1615d196,NPInter binding-site,b0b1a4b45fa4bdca418ff600a0def7cf2ceef90d3a8445fbac7d25a953b19faa,22
PAIR:1d37ba85fb2d0ca77ac687aebe9b686a767e89beefc900c800d20a04be75ac23,NPInter binding-site,9c26dc2105aa9fd12cfcee16ad0a76ae545b8629f540092be91e0c5d5772b086,21
PAIR:e6a34ff2c50f84986dc081a7ad78346162a1411166dcdfe58ed4a7d4f2330620,NPInter binding-site,3606aca7ab5ecb9574c7d910cf76aee526217385f8f13591dafe43f769bada41,38
PAIR:09a2ff051cdfa3a8a74e53734bb8668145fbb013a60e89ddeab3b7ae0fed0c40,NPInter binding-site,7fbe7488cdc0f8e4ff6dd23b3751449c694062f89bdcb49f949676fea241c089,51
PAIR:cee5428b518d7b77debd94ee2b073c84d32be35a5895852c844de97bc4818a75,NPInter binding-site,0755b721afcfc5bfb75c516e0b14143d9cf87950e9fe01dc7ce1f981cc54cac1,28
PAIR:e2b4eb4b4c6e56aaa84e051f61079f9498509b578bebd5be8b02a900bfb53e47,NPInter 主表,02752cbd7db26323e6272060fb674d10310578e12f5aab6501dd02ef8edbb136,428
PAIR:58058af2916ab84dd26d888fe9556e42457f8a94e8dec4d14bb81bf66db15b5c,NPInter 主表,a6e714583a812d9ba04edf4db0eb867dd21c6a96b98ac547a48db238a6b6d12a,449
PAIR:7851e1cde85b2b0a81b0f13ae77110476cbaa1be44b73972d0d1c7a5b6a074d1,NPInter 主表,0d44138a19122a03e9ac2e5f1b0712a49c770ed75733ddc5f75edc7e6f5e9d37,348
PAIR:e4080c0a64095a08739ce674ae018977b410ee19a5647d6fded6f14cde1e029f,NPInter binding-site,bbec98542d49d159078b5512e933446a84941848df8361e54c1686e2f8c89724,20
PAIR:47bb12cbff1c5fbf8730a07ec1638957e4a3e1cc4b119bcebc9a92c56a33972e,NPInter binding-site,f838d2ced40fdd54281b47ef14e61c6f888da1c738f12982d4553ddedca75bb4,18
PAIR:462863152183efea1bdec129fd012fa093ed332f90ca569537acb8f97b7756b5,NPInter binding-site,ab23cc3042fa24695025ee4f982f22b61b6b56d1c42a582f96a09f896a7eb87b,26
PAIR:b9a3bc76a6a70e59b135e6c8a65f8a116a3d1c8e698a75cb0232ef5d7eb66c05,NPInter binding-site,af8c7baaa1841432c9fd2b076e41684f22844d9653551a39d407be4bd3c0ea93,72
PAIR:403677eb73179313c703ba765dde54f0f2868fe837367eb9d6df47066db64243,NPInter binding-site,d626bd066dbbbe41e706c9c36074b2243e307771fe9f68354a1c1d53ca9d5924,72
PAIR:203821964038f4739257b5ade9999541d7a5ac68504b2c2c815748e0b8a87836,NPInter binding-site,39812d5e4e93293e5578b19c9e02dd062c3f4d21e22586188426082c34c9a098,21
PAIR:7edd2d64f9b0245d5c9f511b3fe5e10856eb5875b22779784395b2bee8979e5d,NPInter 主表,ac6854a5c75ef41968b2245c33a5ee9ffeb46fb52323ccb9d9a051c1197e7de3,284
PAIR:d0a51842eaa4e38a49ca6447bc42ee2983c015b5e75c0a54e3fe9748c3baadb0,NPInter binding-site,2de105dc8b4e74bb6dab8c393cc1fef37b21300cc2755958b080b21a1e0ce525,35
PAIR:42da280e24f6c9fd89ede748dcf464d107894bec1335d25db3c3c356ba830b34,NPInter binding-site,6fba2022dd6e9a696e78d4d5ef89554a9ce0982a757901b65efa74ad3313780e,22
PAIR:548b5c239df7bba16d765cab48d481c6b148905993ea314e7856b6bcad94f9b4,NPInter 主表,ccb2000a6c189eb6c3cb4e5a879b30f4969599e0d8930d1d0fb1a66f410916ac,442
PAIR:54de0dbbb54ee1fb99e3e88df20175dcbfeb835f517aae125a428365e5717eca,NPInter binding-site,30950c41fb508a1ed82775144be4fd947a456f707ec4076fb44e2891e07cbcdc,66
PAIR:e0aa02f53e3aa85f246b3fd1efd656b98abd1c8a827b1b355b59d054395d2c39,NPInter binding-site,05154f5fc97a8d6b617da933823578a7e2a54c336259ec6d7010768bcd2ef4cd,79
PAIR:547dd6aef73e17cf2a1f6db41fb72bd2e0da58686104f3178027f494555d8ce5,NPInter 主表,20075df3781e34849eca5f6b1b10cb6a13187745fb88df0005f8e2621a655993,316
